,rating,title,path,platform,score,genre,gamers_choice,release_year,release_month,release_day,
17405,Good,Batman: Arkham Origins Blackgate -- Deluxe Edition,/games/batman-arkham-origins-blackgate/ps3-20013552,PlayStation 3,7.4,Action,N,2016,10,25,
17406,Good,Batman: Arkham Origins Blackgate -- Deluxe Edition,/games/batman-arkham-origins-blackgate/xbox-360-20013556,Xbox 360,7.4,Action,N,2016,10,25,
17407,Good,Batman: Arkham Origins Blackgate,/games/batman-arkham-origins-blackgate/3ds-165723,Nintendo 3DS,7.4,Action,N,2016,10,25,
17408,Good,Batman: Arkham Origins Blackgate,/games/batman-arkham-origins-blackgate/vita-165720,PlayStation Vita,7.4,Action,N,2016,10,25,
17409,Good,Batman: Arkham Origins,/games/batman-arkham-origins/pc-165718,PC,7.8,Action,N,2016,10,25,
17410,Good,Batman: Arkham Origins,/games/batman-arkham-origins/xbox-360-165717,Xbox 360,7.8,Action,N,2016,10,25,
17411,Good,Batman: Arkham Origins,/games/batman-arkham-origins/wii-u-165719,Wii U,7.8,Action,N,2016,10,25,
17412,Good,Batman: Arkham Origins,/games/batman-arkham-origins/ps3-124520,PlayStation 3,7.8,Action,N,2016,10,25,
17413,Good,Phoenix Wright: Ace Attorney -- Dual Destinies,/games/ace-attorney-5/3ds-127452,Nintendo 3DS,7.2,Adventure,N,2016,10,24,
17414,Mediocre,How to Survive,/games/how-to-survive/xbox-360-20001030,Xbox 360,5.4,Action,N,2016,10,24,
17415,Mediocre,How to Survive,/games/how-to-survive/pc-20001029,PC,5.4,Action,N,2016,10,24,
17416,Mediocre,How to Survive,/games/how-to-survive/wii-u-20001032,Wii U,5.4,Action,N,2016,10,24,
17417,Mediocre,How to Survive,/games/how-to-survive/ps3-20001031,PlayStation 3,5.4,Action,N,2016,10,24,
17418,Good,Wii Party U,/games/wii-u-party/wii-u-158653,Wii U,7.5,Party,N,2016,10,23,
17419,Okay,Sonic: Lost World [3DS],/games/sonic-lost-world-3ds/3ds-168716,Nintendo 3DS,6.8,Platformer,N,2016,10,22,
17420,Amazing,Rocksmith 2014,/games/rocksmith-2014/pc-20000589,PC,9,Music,Y,2016,10,22,
17421,Amazing,Rocksmith 2014,/games/rocksmith-2014/ps3-20002130,PlayStation 3,9,Music,Y,2016,10,22,
17422,Amazing,Rocksmith 2014,/games/rocksmith-2014/mac-20002132,Macintosh,9,Music,Y,2016,10,22,
17423,Amazing,Rocksmith 2014,/games/rocksmith-2014/xbox-360-20002131,Xbox 360,9,Music,Y,2016,10,22,
17424,Good,Borderlands 2: T.K. Baha's Bloody Harvest,/games/borderlands-2-t-k-bahas-bloody-harvest/xbox-360-20007258,Xbox 360,7,"Shooter, RPG",N,2016,10,22,
17425,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/ps3-168257,PlayStation 3,3.5,Adventure,N,2016,12,6,
17426,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/wii-u-168256,Wii U,3.5,Adventure,N,2016,12,6,
17427,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/pc-168259,PC,3.5,Adventure,N,2016,12,6,
17428,Great,Gran Turismo 6,/games/gran-turismo-6/ps3-168334,PlayStation 3,8,Racing,N,2016,12,6,
17429,Good,The Guided Fate Paradox,/games/kamisama-unmei-kakumei-paradox/ps3-137671,PlayStation 3,7,RPG,N,2016,12,5,
17430,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/linux-20006596,Linux,6.5,Adventure,N,2016,12,5,
17431,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/mac-20006591,Macintosh,6.5,Adventure,N,2016,12,5,
17432,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/xbox-360-20010188,Xbox 360,6.5,Adventure,N,2016,12,5,
17433,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/pc-20006590,PC,6.5,Adventure,N,2016,12,5,
17434,Okay,The Raven: Legacy of a Master Thief Chapter III: A Murder of Ravens,/games/the-raven-legacy-of-a-master-thief-chapter-iii-a-murder-of-ravens/ps3-20010189,PlayStation 3,6.5,Adventure,N,2016,12,5,
17435,Great,Bravely Default,/games/bravely-default-flying-fairy/3ds-117795,Nintendo 3DS,8.6,RPG,N,2016,12,5,
17436,Good,Warframe,/games/warframe/ps4-20000259,PlayStation 4,7.5,Shooter,N,2016,12,5,
17437,Great,Escape Plan,/games/escape-plan/ps4-20007462,PlayStation 4,8,"Puzzle, Action",N,2016,12,5,
17438,Amazing,Flower,/games/flower-thatgamecompany/vita-20000096,PlayStation Vita,9,Action,Y,2016,12,4,
17439,Bad,Tiny Brains,/games/tiny-brains/ps3-20010184,PlayStation 3,4.5,Puzzle,N,2016,12,4,
17440,Bad,Tiny Brains,/games/tiny-brains/ps4-20000356,PlayStation 4,4.5,Puzzle,N,2016,12,4,
17441,Bad,Tiny Brains,/games/tiny-brains/pc-20010183,PC,4.5,Puzzle,N,2016,12,4,
17442,Good,Redshirt,/games/redshirt/pc-20009259,PC,7.4,Action,N,2016,12,3,
17443,Bad,X Rebirth,/games/x-rebirth/pc-106737,PC,4.3,Simulation,N,2016,12,2,
17444,Great,DC Universe Online,/games/dc-universe-online/ps4-20000351,PlayStation 4,8,RPG,N,2016,12,2,
17445,Amazing,FIFA 14,/games/fifa-2014/xbox-one-169061,Xbox One,9.1,Sports,Y,2016,12,2,
17446,Amazing,FIFA 14,/games/fifa-2014/ps4-169681,PlayStation 4,9.1,Sports,Y,2016,12,2,
17447,Amazing,FIFA 14,/games/fifa-2014/xbox-360-166236,Xbox 360,9.1,Sports,Y,2016,12,2,
17448,Great,Baldur's Gate II -- Enhanced Edition,/games/baldurs-gate-2-enhanced-edition/pc-130335,PC,8.3,RPG,N,2016,11,27,
17449,Amazing,Device 6,/games/device-6/iphone-20007345,iPhone,9.5,"Puzzle, Adventure",Y,2016,11,27,
17450,Good,Insurgency,/games/insurgency-2/pc-137629,PC,7.5,Shooter,N,2014,1,28,
17451,Amazing,Tomb Raider: Definitive Edition,/games/tomb-raider-definitive-edition/xbox-one-20009691,Xbox One,9.1,Action,Y,2014,1,25,
17452,Amazing,Tomb Raider: Definitive Edition,/games/tomb-raider-definitive-edition/ps4-20009692,PlayStation 4,9.1,Action,Y,2014,1,25,
17453,Good,Consortium,/games/consortium/pc-165989,PC,7.2,Simulation,N,2014,1,25,
17454,Amazing,Minecraft,/games/minecraft/ps3-20005055,PlayStation 3,9.5,Action,Y,2014,1,24,
17455,Amazing,Minecraft,/games/minecraft/vita-20005056,PlayStation Vita,9.5,Action,Y,2014,1,24,
17456,Okay,KickBeat,/games/kickbeat/pc-20012067,PC,6.5,"Music, Action",N,2014,1,23,
17457,Good,OlliOlli,/games/olliolli/pc-20013995,PC,7.7,Sports,N,2014,1,21,
17458,Good,OlliOlli,/games/olliolli/vita-168455,PlayStation Vita,7.7,Sports,N,2014,1,21,
17459,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/xbox-360-20005261,Xbox 360,5.2,Action,N,2014,1,18,
17460,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/pc-20005400,PC,5.2,Action,N,2014,1,18,
17461,Mediocre,Assassin's Creed Liberation HD,/games/assassins-creed-liberation-hd/ps3-20005396,PlayStation 3,5.2,Action,N,2014,1,18,
17462,Bad,X-Men: Battle of the Atom,/games/x-men-battle-of-the-atom/iphone-20002896,iPhone,4,"Card, Battle",N,2014,1,17,
17463,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-one-20025703,Xbox One,8,Adventure,N,2016,12,17,
17464,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ps3-152691,PlayStation 3,8,Adventure,N,2016,12,17,
17465,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/ps3-20010319,PlayStation 3,8,Adventure,N,2016,12,17,
17466,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ps4-20025702,PlayStation 4,8,Adventure,N,2016,12,17,
17467,Good,Assassin's Creed IV: Black Flag -- Freedom Cry,/games/assassins-creed-iv-black-flag-freedom-cry/ps4-20009406,PlayStation 4,7,"Action, Adventure",N,2016,12,17,
17468,Amazing,Broken Age: Act 1,/games/broken-age/iphone-163340,iPhone,9.5,Adventure,Y,2014,1,16,
17469,Amazing,Broken Age: Act 1,/games/broken-age/pc-128341,PC,9.5,Adventure,Y,2014,1,16,
17470,Great,Joe Danger Infinity,/games/joe-danger-infinity/iphone-20010374,iPhone,8.6,Action,N,2014,1,16,
17471,Amazing,Nidhogg,/games/nidhogg/pc-20007105,PC,9,Fighting,Y,2014,1,15,
17472,Good,Continue?9876543210,/games/continue-9876543210/pc-20011307,PC,7.9,Adventure,N,2014,1,15,
17473,Great,The Banner Saga,/games/the-banner-saga/pc-137963,PC,8.6,"Strategy, RPG",N,2014,1,14,
17474,Good,World of Warplanes,/games/world-of-warplanes/pc-111153,PC,7.8,Flight,N,2016,12,17,
17475,Mediocre,Angry Birds Go!,/games/angry-birds-go/iphone-20000924,iPhone,5,"Racing, Action",N,2016,12,17,
17476,Mediocre,Angry Birds Go!,/games/angry-birds-go/android-20010017,Android,5,"Racing, Action",N,2016,12,17,
17477,Mediocre,Saint Seiya: Brave Soldiers,/games/saint-seiya-brave-soldiers/ps3-20001209,PlayStation 3,5.5,Fighting,N,2016,12,14,
17478,Good,Doki-Doki Universe,/games/doki-doki-universe/ps4-167508,PlayStation 4,7,Adventure,N,2016,12,12,
17479,Good,Doki-Doki Universe,/games/doki-doki-universe/ps3-167503,PlayStation 3,7,Adventure,N,2016,12,12,
17480,Good,Doki-Doki Universe,/games/doki-doki-universe/vita-167507,PlayStation Vita,7,Adventure,N,2016,12,12,
17481,Mediocre,Assassin's Creed Pirates,/games/assassins-creed-pirates/iphone-20005263,iPhone,5.5,Action,N,2016,12,12,
17482,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/ps3-166387,PlayStation 3,3.5,"Flight, Action",N,2016,12,12,
17483,Good,Don't Starve,/games/dont-starve/pc-150910,PC,7.5,Adventure,N,2014,1,14,
17484,Good,Don't Starve,/games/dont-starve/ps4-20000631,PlayStation 4,7.5,Adventure,N,2014,1,14,
17485,Okay,Not the Robots,/games/not-the-robots/pc-20010199,PC,6.5,Action,N,2014,1,14,
17486,Mediocre,Halo: Spartan Assault,/games/halo-spartan-assault/xbox-one-20007808,Xbox One,5.8,Shooter,N,2014,1,11,
17487,Good,Zumba Fitness World Party,/games/zumba-fitness-world-party/xbox-one-20000194,Xbox One,7.2,"Sports, Other",N,2014,1,10,
17488,Great,Metal Gear Rising: Revengeance,/games/metal-gear-rising-revengeance/pc-14354574,PC,8.5,Action,N,2014,1,10,
17489,Good,Dr. Luigi,/games/dr-luigi/wii-u-20010245,Wii U,7.5,Puzzle,N,2014,1,10,
17490,Good,"Sorcery Saga: The Curse of the Great Curry God (Hot and Spicy, Everything Nicey Limited Edition)",/games/sorcery-saga-the-curse-of-the-great-curry-god/vita-20006180,PlayStation Vita,7.5,RPG,N,2014,1,8,
17491,Good,Sorcery Saga: The Curse of the Great Curry God,/games/sorcery-saga-the-curse-of-the-great-curry-god/vita-20002112,PlayStation Vita,7.5,RPG,N,2014,1,8,
17492,Amazing,Terraria,/games/terraria/vita-163756,PlayStation Vita,9.2,"Action, RPG",Y,2016,12,27,
17493,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/xbox-360-166388,Xbox 360,3.5,"Flight, Action",N,2016,12,12,
17494,Awful,Air Conflicts: Vietnam,/games/air-conflicts-vietnam/pc-166384,PC,3.5,"Flight, Action",N,2016,12,12,
17495,Bad,Young Justice: Legacy,/games/young-justice-legacy/xbox-360-128999,Xbox 360,4.8,"Action, RPG",N,2016,12,11,
17496,Bad,Young Justice: Legacy,/games/young-justice-legacy/pc-161691,PC,4.8,"Action, RPG",N,2016,12,11,
17497,Bad,Young Justice: Legacy,/games/young-justice-legacy/ps3-128996,PlayStation 3,4.8,"Action, RPG",N,2016,12,11,
17498,Okay,The Novelist,/games/the-novelist/pc-170811,PC,6.5,Puzzle,N,2016,12,11,
17499,Bad,The Amazing Spider-Man,/games/the-amazing-spider-man/vita-20005255,PlayStation Vita,4.8,Action,N,2016,12,10,
17500,Amazing,Peggle 2,/games/peggle-2/ps4-20024028,PlayStation 4,9,"Puzzle, Action",Y,2016,12,9,
17501,Amazing,Peggle 2,/games/peggle-2/xbox-one-20000567,Xbox One,9,"Puzzle, Action",Y,2016,12,9,
17502,Okay,Max: The Curse of Brotherhood,/games/max-the-curse-of-brotherhood/xbox-one-20010389,Xbox One,6,Action,N,2016,12,24,
17503,Great,NES Remix,/games/nes-remix/wii-u-20010243,Wii U,8,Party,N,2016,12,21,
17504,Mediocre,Ravensword: Shadowlands,/games/ravensword-2/pc-20010372,PC,5.6,"Action, RPG",N,2016,12,21,
17505,Good,Borderlands 2: How Marcus Saved Mercenary Day,/games/borderlands-2-how-marcus-saved-mercenary-day/xbox-360-20009669,Xbox 360,7.3,"Shooter, RPG",N,2016,12,20,
17506,Good,Borderlands 2: How Marcus Saved Mercenary Day,/games/borderlands-2-how-marcus-saved-mercenary-day/pc-20009667,PC,7.3,"Shooter, RPG",N,2016,12,20,
17507,Good,Ys: Memories of Celceta,/games/ys-celceta-sea-of-trees/vita-103951,PlayStation Vita,7.5,"Action, RPG",N,2016,12,20,
17508,Great,The Room Two,/games/the-room-two/ipad-161056,iPad,8.6,Puzzle,N,2016,12,19,
17509,Great,Republique -- Episode 1: Exordium,/games/republique-episode-1/iphone-131523,iPhone,8.5,Adventure,N,2016,12,19,
17510,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/xbox-360-168258,Xbox 360,3.5,Adventure,N,2016,12,6,
17511,Awful,Adventure Time: Explore the Dungeon Because I Don't Know!,/games/adventure-time-explore-the-dungeon-because-i-dont-know/3ds-168252,Nintendo 3DS,3.5,Adventure,N,2016,12,6,
17512,Awful,Rambo: The Video Game,/games/rambo-the-game/ps3-114838,PlayStation 3,3,Shooter,N,2014,2,21,
17513,Great,Banished,/games/banished/pc-163336,PC,8.3,Simulation,N,2014,2,21,
17514,Great,Tales of Symphonia Chronicles,/games/tales-of-symphonia-chronicles/ps3-20000209,PlayStation 3,8,"Compilation, RPG",N,2014,2,20,
17515,Great,BandFuse: Rock Legends,/games/bandfuse-rock-legends-150218/ps3-150219,PlayStation 3,8.2,Music,N,2014,2,20,
17516,Great,BandFuse: Rock Legends,/games/bandfuse-rock-legends-150218/xbox-360-129106,Xbox 360,8.2,Music,N,2014,2,20,
17517,Okay,Horizon,/games/horizon/pc-741147,PC,6.5,Strategy,N,2014,2,20,
17518,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-360-20002383,Xbox 360,6.5,"Action, Adventure",N,2014,2,13,
17519,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/ps3-20002384,PlayStation 3,6.5,"Action, Adventure",N,2014,2,13,
17520,Mediocre,Borderlands 2: Mad Moxxi and the Wedding Day Massacre,/games/borderlands-2-mad-moxxi-and-the-wedding-day-massacre/xbox-360-20012677,Xbox 360,5.7,"Shooter, RPG",N,2014,2,11,
17521,Good,Lightning Returns: Final Fantasy XIII,/games/lightning-returns-final-fantasy-xiii/ps3-127607,PlayStation 3,7,RPG,N,2014,2,11,
17522,Good,Lightning Returns: Final Fantasy XIII,/games/lightning-returns-final-fantasy-xiii/xbox-360-127606,Xbox 360,7,RPG,N,2014,2,11,
17523,Mediocre,Flappy Bird,/games/flappy-bird/android-20012528,Android,5.4,Action,N,2014,2,8,
17524,Great,Cut The Rope 2,/games/cut-the-rope-2/iphone-20009686,iPhone,8,Puzzle,N,2016,12,19,
17525,Great,Samurai Gunn,/games/samurai-gunn/pc-20004634,PC,8.3,Shooter,N,2016,12,19,
17526,Great,Grand Theft Auto: San Andreas,/games/grand-theft-auto-san-andreas/iphone-20009026,iPhone,8.3,"Action, Adventure",N,2016,12,18,
17527,Good,AquaPazza,/games/aquapazza/ps3-20005454,PlayStation 3,7,Fighting,N,2016,12,18,
17528,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/xbox-360-20010318,Xbox 360,8,Adventure,N,2016,12,17,
17529,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/iphone-20010401,iPhone,8,Adventure,N,2016,12,17,
17530,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/pc-20007826,PC,8,Adventure,N,2016,12,17,
17531,Great,TxK,/games/txk/vita-165942,PlayStation Vita,8.2,Shooter,N,2014,2,19,
17532,Okay,Toukiden: The Age of Demons,/games/toukiden/vita-143351,PlayStation Vita,6.2,Action,N,2014,2,18,
17533,Good,Strider,/games/strider-next-gen/ps4-20002504,PlayStation 4,7.5,Action,N,2014,2,18,
17534,Good,Strider,/games/strider-next-gen/xbox-360-20002506,Xbox 360,7.5,Action,N,2014,2,18,
17535,Good,Strider,/games/strider-next-gen/ps3-20002505,PlayStation 3,7.5,Action,N,2014,2,18,
17536,Good,Strider,/games/strider-next-gen/pc-20002502,PC,7.5,Action,N,2014,2,18,
17537,Good,Strider,/games/strider-next-gen/xbox-one-20002503,Xbox One,7.5,Action,N,2014,2,18,
17538,Okay,Earth Defense Force 2025,/games/the-earth-defense-force-4/ps3-142572,PlayStation 3,6.5,Action,N,2014,2,18,
17539,Okay,Earth Defense Force 2025,/games/the-earth-defense-force-4/xbox-360-137207,Xbox 360,6.5,Action,N,2014,2,18,
17540,Mediocre,Flappy Bird,/games/flappy-bird/winphone-20012648,Windows Phone,5.4,Action,N,2014,2,8,
17541,Mediocre,Flappy Bird,/games/flappy-bird/iphone-20012527,iPhone,5.4,Action,N,2014,2,8,
17542,Good,Dustforce,/games/dustforce/ps3-20005718,PlayStation 3,7.7,Platformer,N,2014,2,8,
17543,Good,Dustforce,/games/dustforce/vita-20005717,PlayStation Vita,7.7,Platformer,N,2014,2,8,
17544,Good,Jazzpunk,/games/jazzpunk/pc-20012063,PC,7,Adventure,N,2014,2,6,
17545,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/ps3-20001203,PlayStation 3,6.6,Fighting,N,2014,2,5,
17546,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/xbox-360-20001202,Xbox 360,6.6,Fighting,N,2014,2,5,
17547,Okay,Dragon Ball Z: Battle of Z,/games/dragon-ball-z-battle-of-z/vita-20001204,PlayStation Vita,6.6,Fighting,N,2014,2,5,
17548,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/pc-20007264,PC,8.5,Adventure,N,2014,2,5,
17549,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/xbox-360-20007823,Xbox 360,8,Adventure,N,2016,12,17,
17550,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/ouya-20010759,Ouya,8,Adventure,N,2016,12,17,
17551,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/iphone-20010252,iPhone,8,Adventure,N,2016,12,17,
17552,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/vita-20010756,PlayStation Vita,8,Adventure,N,2016,12,17,
17553,Great,The Walking Dead: Season Two -- Episode 1: All That Remains,/games/the-walking-dead-season-2-episode-1/vita-20016598,PlayStation Vita,8,Adventure,N,2016,12,17,
17554,Great,The Walking Dead: A Telltale Game Series -- Season Two,/games/the-walking-dead-a-telltale-game-series-season-2/pc-20007819,PC,8,Adventure,N,2016,12,17,
17555,Amazing,Donkey Kong Country: Tropical Freeze,/games/donkey-kong-country-tropical-freeze/wii-u-20000648,Wii U,9,"Platformer, Action",N,2014,2,17,
17556,Amazing,The Last of Us: Left Behind,/games/the-last-of-us-left-behind/ps3-20008511,PlayStation 3,9,"Action, Adventure",Y,2014,2,14,
17557,Good,Minecraft -- Pocket Edition,/games/minecraft-pocket-edition/iphone-101492,iPhone,7.5,Action,N,2014,2,13,
17558,Good,Minecraft -- Pocket Edition,/games/minecraft-pocket-edition/android-101490,Android,7.5,Action,N,2014,2,13,
17559,Amazing,League of Legends,/games/league-of-legends/mac-75882,Macintosh,9.2,Action,Y,2014,2,13,
17560,Amazing,League of Legends,/games/league-of-legends/pc-14287819,PC,9.2,Action,Y,2014,2,13,
17561,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/xbox-one-20002381,Xbox One,6.5,"Action, Adventure",N,2014,2,13,
17562,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/pc-20002385,PC,6.5,"Action, Adventure",N,2014,2,13,
17563,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/ps4-20002382,PlayStation 4,6.5,"Action, Adventure",N,2014,2,13,
17564,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/xbox-360-20007265,Xbox 360,8.5,Adventure,N,2014,2,5,
17565,Great,The Wolf Among Us: Episode 2 -- Smoke and Mirrors,/games/the-wolf-among-us-episode-2-smoke-and-mirrors/ps3-20007266,PlayStation 3,8.5,Adventure,N,2014,2,5,
17566,Good,Unepic,/games/unepic/wii-u-20006657,Wii U,7,Platformer,N,2014,2,4,
17567,Bad,The Castle Doctrine,/games/the-castle-doctrine/pc-20012645,PC,4.5,Strategy,N,2014,2,4,
17568,Good,Surge Deluxe,/games/surge-deluxe/vita-20007084,PlayStation Vita,7.2,Puzzle,N,2014,2,4,
17569,Awful,Rekoil,/games/rekoil/pc-20002726,PC,3,Shooter,N,2014,2,3,
17570,Great,Fable Anniversary,/games/fable-anniversary/xbox-360-20000229,Xbox 360,8,RPG,N,2014,2,3,
17571,Good,Octodad: Dadliest Catch,/games/octodad-dadliest-catch/pc-162458,PC,7.8,Adventure,N,2014,1,30,
17572,Good,Blackguards,/games/blackguards/pc-163796,PC,7.8,RPG,N,2014,1,30,
17573,Okay,The LEGO Movie Videogame,/games/the-lego-movie-videogame/wii-u-20011588,Wii U,6.5,"Action, Adventure",N,2014,2,13,
17574,Good,Might and Magic X Legacy,/games/might-and-magic-x-legacy/pc-163056,PC,7.3,RPG,N,2014,1,28,
17575,Great,Titanfall,/games/titanfall/pc-77159,PC,8.9,"Shooter, First-Person",Y,2014,3,10,
17576,Amazing,Final Fantasy X / X-2 HD Remaster,/games/final-fantasy-x-x-2-hd-remaster/vita-117911,PlayStation Vita,9.3,RPG,Y,2014,3,10,
17577,Amazing,Final Fantasy X / X-2 HD Remaster (Limited Edition),/games/final-fantasy-x-x-2-hd-remaster/ps3-20008813,PlayStation 3,9.3,RPG,Y,2014,3,10,
17578,Amazing,Final Fantasy X / X-2 HD Remaster,/games/final-fantasy-x-x-2-hd-remaster/ps3-117910,PlayStation 3,9.3,RPG,Y,2014,3,10,
17579,Awful,Basement Crawl,/games/basement-crawl/ps4-20000252,PlayStation 4,3,Action,N,2014,3,6,
